Date,Close,High,Low,Open,Volume,daily_return,log_return,MA7,MA21,MA50,MA200,EMA12,EMA26,volatility_21d,price_range
2019-03-13,133.26307678222656,134.6117706298828,132.7197265625,134.6117706298828,4265162099,-0.8775544785752154,-0.008814276640802787,135.6322261265346,137.96988423665366,126.56285171508789,,135.46287038505693,134.3221850371549,0.6997282708889094,0.014197811674982701
2019-03-14,133.7115936279297,135.18084716796875,132.7500762939453,133.2039031982422,4476532147,0.3365649784869307,0.003359998661882743,135.01466805594308,137.3784913562593,126.88803146362305,,135.19344319165273,134.27695604387895,0.6973185211189602,0.018179208010842957
2019-03-15,137.69178771972656,138.3951416015625,133.56715393066406,133.56715393066406,4506861856,2.9767008109052195,0.02933257093380497,135.3810555594308,136.83560253324964,127.2946095275879,,135.57780388827948,134.5299065383862,0.7021097070919098,0.03506373002234432
2019-03-16,142.39817810058594,144.55844116210938,137.91195678710938,137.91195678710938,4839003569,3.4180617877075603,0.03360943962961803,136.01431928362166,136.0547812325614,127.81500625610352,,136.6270922286343,135.11274146891952,0.6736256226604146,0.04667534699991117
2019-03-17,140.00054931640625,142.37191772460938,139.32351684570312,142.23829650878906,3827157729,-1.6837496210703407,-0.01698085836834739,136.4774431501116,136.25229971749442,128.2852424621582,,137.14608562675306,135.4748013094741,0.3964535980869802,0.021774206556981108
2019-03-18,139.37460327148438,142.2672119140625,138.841552734375,140.1048583984375,4551739879,-0.44710256351010447,-0.0044810505625141155,137.26895359584265,136.230954124814,128.80462875366212,,137.48893449517328,135.76367552888226,0.3840704594243438,0.02457879053484904
2019-03-19,140.51919555664062,140.9890594482422,139.1430206298828,139.25401306152344,4251488129,0.8212344704771946,0.008178806892932216,138.13699776785714,136.34664553687685,129.48321319580077,,137.95512850462978,136.11593627167917,0.38238250279593194,0.013137271467052142
2019-03-20,140.6863555908203,140.94557189941406,138.30703735351562,140.48471069335938,4664134462,0.11895886075743434,0.0011888816076838374,139.19746616908483,136.56380716959634,130.18497604370117,,138.37531728712062,136.45448585087482,0.3783919102859901,0.018754729517427345
2019-03-21,136.6360626220703,141.00323486328125,135.8554229736328,140.47848510742188,5087247796,-2.8789522279829893,-0.02921207030823411,139.61524745396204,136.55856032598587,130.73954650878906,,138.10773964634365,136.4679359820745,0.39284001403180757,0.037675352984131806
2019-03-22,137.1814422607422,138.79429626464844,136.22860717773438,136.562255859375,4490899266,0.399147654144838,0.003983531732952017,139.54234095982142,136.59369477771577,131.34195510864257,,137.9652323562511,136.52078829901285,0.392994036142346,0.018702887538078444
2019-03-23,138.2398681640625,139.38539123535156,136.91201782226562,137.0398712158203,4436568613,0.7715518118759368,0.007685905727931749,138.94829668317522,136.7857382638114,131.95455673217774,,138.0074840189913,136.6481275482758,0.38889323354548494,0.017891896497980946
2019-03-24,136.98692321777344,138.3756103515625,136.31375122070312,138.3153533935547,4266845458,-0.9063557155610691,-0.009104881073740124,138.51777866908483,137.0113336472284,132.4856900024414,,137.85047466495777,136.67322352379415,0.3864516872791234,0.015051503329128411
2019-03-25,135.03102111816406,137.69534301757812,133.4901580810547,137.08135986328125,4480516753,-1.4278020512220713,-0.014380932205103378,137.8972669328962,137.35690016973587,133.03645706176758,,137.41671258083568,136.5515789011549,0.3686875356176275,0.03114236196765134
2019-03-26,135.46035766601562,135.46035766601562,133.75733947753906,135.0543212890625,4499271679,0.31795401108301036,0.00317449606218045,137.17457580566406,137.24442254929315,133.58923217773437,,137.1157349016326,136.470747698552,0.2559327045976207,0.012572078044230772
2019-03-27,140.9881591796875,141.07546997070312,135.34165954589844,135.45436096191406,5228240093,4.080752191206338,0.03999687523852866,137.21769060407365,137.34912763323103,134.26012496948243,,137.71149248287182,136.8053707712287,0.29167370382196195,0.040668737418558844
2019-03-28,139.41647338867188,141.0079345703125,138.4251708984375,141.00584411621094,4163212475,-1.1147643888395842,-0.011210244538472568,137.6148921421596,137.4149358840216,134.95006866455077,,137.97379723761028,136.9987857799282,0.29388931341348756,0.018525527214238512
2019-03-29,142.49742126464844,142.5492401123047,138.04510498046875,139.34320068359375,5125602702,2.2098879716942355,0.02185823829216405,138.3743177141462,137.76590474446616,135.70931106567383,,138.66973939561615,137.4060921121297,0.29163020232713377,0.03160853783782366
2019-03-30,142.09268188476562,149.6132354736328,141.03173828125,142.35914611816406,5144662127,-0.2840327749729088,-0.002844369134978543,138.92471967424666,137.96244521368118,136.16580978393554,,139.19634593240838,137.75324691010272,0.2843883242447645,0.060393660521815176
2019-03-31,141.51409912109375,142.189208984375,140.69737243652344,142.13922119140625,4249050197,-0.4071868839389592,-0.004080181470280903,139.5714590890067,138.18889363606772,136.6074740600586,,139.55292334605227,138.0318285553613,0.28272688000140117,0.010541964066598032
2019-04-01,141.830322265625,142.73399353027344,140.73756408691406,141.46548461914062,4611999536,0.2234569887348492,0.0022320769491301533,140.54278782435827,138.56966945103235,136.9479507446289,,139.90329241060192,138.3131984598253,0.2697953960244447,0.014076182098919504
2019-04-02,163.9617462158203,165.22682189941406,141.63645935058594,141.8395233154297,9826645698,15.604155441984236,0.14500171633408496,144.61441476004464,139.97532944452195,137.80121780395507,,143.60459299602013,140.2130908861953,0.5619892762700552,0.14387723413104234
2019-04-03,161.45880126953125,178.32205200195312,157.3221435546875,164.00863647460938,10622456246,-1.5265420160837206,-0.015383136213701439,147.5387922014509,141.31798299153647,138.57894805908202,,146.35139426886798,141.78684721088683,0.5651313756152653,0.13006357214438516
2019-04-04,158.0525360107422,164.92921447753906,155.24110412597656,161.4317626953125,7953123529,-2.109680755713539,-0.021322525464717752,150.20108686174666,142.4770754859561,139.28892669677734,,148.15156992146402,142.99171304791315,0.5746989685473584,0.06129677255481708
2019-04-05,165.5148468017578,167.2203826904297,157.44395446777344,158.02000427246094,7531316908,4.721411613736115,0.046133415409408775,153.48929050990515,143.8019830612909,140.1714195251465,,150.82284328766306,144.6600933259757,0.585417126803724,0.05906677504505548
2019-04-06,165.94720458984375,172.51577758789062,161.79946899414062,165.51124572753906,7167016221,0.26121994276668836,0.0026087935646482243,156.89707946777344,144.9233652750651,141.04835586547853,,153.14966810338316,146.23691638255852,0.5786501524179747,0.06457661411191892
2019-04-07,174.53164672851562,175.21316528320312,164.93209838867188,165.9772491455078,7596176020,5.172995929572455,0.05043638867963944,161.61387198311942,146.5677032470703,142.07378448486327,,156.43920327648047,148.33282233411092,0.5900396162507745,0.05890660569153669
2019-04-08,180.25881958007812,184.3778533935547,174.16099548339844,174.44967651367188,9304964610,3.2814523663270867,0.03228762286744609,167.10365731375558,148.51457069033668,143.00698333740235,,160.10375963088012,150.69771101899738,0.5920225915413744,0.05667882400404556
2019-04-09,176.1145782470703,180.2542266845703,175.0917510986328,180.2221221923828,7632529578,-2.2990505222779234,-0.023258908688500137,168.83977617536272,150.20958891369048,143.60730743408203,,162.56696249490938,152.58044192478056,0.6046281642263868,0.029313164403091535
2019-04-10,177.3374786376953,183.13427734375,175.23037719726562,176.06784057617188,7856924879,0.6943777186402933,0.0069197801880923095,171.108158656529,151.9548804873512,144.24713317871092,,164.8393495937995,154.4142964961076,0.6038114372478,0.04456982363345895
2019-04-11,165.4970245361328,177.48748779296875,162.32061767578125,177.34275817871094,7859383417,-6.67679172644201,-0.06910136015494144,172.1716570172991,153.32921200706846,144.56598693847656,,164.94053035415848,155.23523931388723,0.6512516131158158,0.0916443673818204
2019-04-12,164.736328125,166.1275177001953,161.0297393798828,165.335205078125,6237185309,-0.4596435574989677,-0.004607031666957488,172.06044006347656,154.64134942917596,144.93809661865234,,164.90911462659562,155.93902367026595,0.6527843047784078,0.030945076768036043
2019-04-13,164.5133514404297,166.3624267578125,163.01185607910156,164.6228485107422,4959301561,-0.135353681308914,-0.0013544536714691,171.85560389927454,155.89246768043154,145.24651458740234,,164.84822798257008,156.57415906064847,0.6537146327283351,0.020366557786187827
2019-04-14,167.83851623535156,168.59103393554688,162.78147888183594,164.47608947753906,4846298303,2.0212127257804413,0.020010573573662066,170.8994424002511,157.3615911574591,145.42737640380858,,165.30827232915183,157.40855588840424,0.6517328018169221,0.03461395622423454
2019-04-15,161.5741729736328,168.81845092773438,159.5557403564453,167.89747619628906,5672311824,-3.7323633467627793,-0.038037991650510056,168.23020717075892,158.62555076962425,145.941806640625,,164.73379550522583,157.7171201169397,0.667690800622967,0.057327915723267474
2019-04-16,167.62344360351562,167.66632080078125,160.8887481689453,161.52655029296875,5180105341,3.743958900454958,0.03675574396193725,167.0171879359654,160.1571262904576,146.49781829833984,,165.17835675111658,158.45092185668608,0.6743871567135318,0.04043332177250288
2019-04-17,166.9507598876953,168.93858337402344,165.50189208984375,167.55369567871094,5596102715,-0.4013064648710096,-0.004021138600747764,165.5333709716797,161.39344060988654,147.07503997802735,,165.45103415674407,159.0805394886127,0.6670348889371945,0.020585059250353133
2019-04-18,173.81402587890625,175.36532592773438,166.672119140625,166.9132080078125,6971581464,4.110952232758769,0.0402869928668733,166.72151402064733,163.0314192998977,147.82880126953125,,166.73764826784594,160.17190885085665,0.6721355458916664,0.05001441479277287
2019-04-19,173.70843505859375,173.97889709472656,170.62020874023438,173.7878875732422,6541053061,-0.0607493093716549,-0.0006076776924114132,168.00324358258928,164.51765805199034,148.56804504394532,,167.81007700488408,161.17461449587424,0.6718578578173859,0.019335205877361483
2019-04-20,173.7512664794922,176.705810546875,171.78883361816406,173.71881103515625,6142567812,0.024657076027412295,0.0002465403667002203,169.32294573102678,166.02520969935827,149.31419799804686,,168.7241061548238,162.1062183465126,0.6712313115684481,0.02829894151759341
2019-04-21,170.04652404785156,174.4207763671875,167.4285888671875,173.7154083251953,6005571688,-2.132210318062855,-0.02155270303000347,169.63837541852678,167.38389660063245,150.0309893798828,,168.92755506144346,162.6943891392044,0.6784017201227244,0.041119261561808694
2019-04-22,171.87466430664062,173.06912231445312,168.72955322265625,170.01748657226562,6094878077,1.0750824040805629,0.01069344481499323,171.10987418038505,168.8145795549665,150.8234942626953,,169.3809564837815,163.37440952197744,0.6780110779246605,0.02524845130201781
2019-04-23,171.4477996826172,176.8507843017578,170.89675903320312,172.00721740722656,7097827092,-0.2483580845062061,-0.0024866700478856814,171.65621076311385,169.17105829148065,151.6969677734375,,169.69893236052545,163.97243842276558,0.46455249841889523,0.03472791881597041
2019-04-24,165.8260955810547,171.57321166992188,161.9766845703125,171.3495330810547,7351304156,-3.278959608679355,-0.033339223005322965,171.49554443359375,169.37902468726747,152.25704193115234,,169.10311131752994,164.10974636041664,0.47707529625434864,0.05787103088921645
2019-04-25,154.4593963623047,166.51341247558594,153.8470001220703,165.91473388671875,6820332362,-6.854590152967832,-0.07100836715913096,168.73059735979353,169.20792279924666,152.57044281005858,,166.85023209364914,163.39490561981575,0.5343350296020883,0.08200480289204873
2019-04-26,156.3470916748047,158.0290069580078,152.08567810058594,154.57943725585938,7505283355,1.2221304478441386,0.012147227272884463,166.25040544782365,168.77136303129652,152.9366946411133,,165.23436433690384,162.87284532759273,0.5088474599454736,0.03801368348944889
2019-04-27,158.4349365234375,160.58941650390625,155.62188720703125,156.27085876464844,5863109118,1.3353909089498295,0.013265531566407671,164.06235831124442,168.41363598051527,153.4028518676758,,164.18829851944747,162.54411134209977,0.5115836366460619,0.031353749405770404
